date,price_RICE,price_CORN,price_CASSAVA,price_SUGARCRANE
2010-07-30,1500.0,8.14,3.2,1103.625
2010-07-31,1500.0,8.1,3.1,1103.625
2010-08-01,1500.0,8.1,3.1,1069.5
2010-08-02,1500.0,8.1,3.1,1069.5
2010-08-03,1500.0,8.1,3.1,1069.5
2010-08-04,1500.0,8.24,3.1,1069.5
2010-08-05,1500.0,8.35,3.1,1069.5
2010-08-06,1500.0,8.48,3.1,1069.5
2010-08-07,1500.0,8.74,3.1,1069.5
2010-08-08,1500.0,8.74,3.1,1069.5
2010-08-09,1500.0,8.74,3.1,1069.5
2010-08-10,1500.0,8.74,3.1,1069.5
2010-08-11,1500.0,8.74,3.1,1069.5
2010-08-12,1500.0,8.74,3.1,1069.5
2010-08-13,1500.0,8.74,3.1,1069.5
2010-08-14,1500.0,8.74,3.1,1069.5
2010-08-15,1500.0,8.74,3.1,1069.5
2010-08-16,1500.0,8.74,3.1,1069.5
2010-08-17,1500.0,8.78,3.1,1069.5
2010-08-18,1500.0,8.78,3.1,1069.5
2010-08-19,1530.0,8.85,3.05,1069.5
2010-08-20,1530.0,9.0,3.05,1069.5
2010-08-21,1530.0,9.22,3.05,1069.5
2010-08-22,1530.0,9.22,3.05,1069.5
2010-08-23,1530.0,9.22,3.05,1069.5
2010-08-24,1530.0,9.22,3.05,1069.5
2010-08-25,1530.0,9.22,3.05,1069.5
2010-08-26,1530.0,9.22,3.05,1069.5
2010-08-27,1530.0,9.22,3.05,1069.5
2010-08-28,1530.0,9.22,3.05,1069.5
2010-08-29,1530.0,9.22,3.05,1069.5
2010-08-30,1530.0,9.22,3.05,1069.5
2010-08-31,1530.0,9.11,3.05,1069.5
2010-09-01,1530.0,9.1,3.05,1035.375
2010-09-02,1530.0,9.1,3.05,1035.375
2010-09-03,1530.0,9.1,3.05,1035.375
2010-09-04,1530.0,9.1,3.05,1035.375
2010-09-05,1530.0,9.1,3.05,1035.375
2010-09-06,1530.0,9.1,3.05,1035.375
2010-09-07,1450.0,9.1,3.05,1035.375
2010-09-08,1450.0,9.1,2.85,1035.375
2010-09-09,1450.0,9.1,2.85,1035.375
2010-09-10,1450.0,9.1,2.85,1035.375
2010-09-11,1450.0,9.1,3.0,1035.375
2010-09-12,1450.0,9.1,3.0,1035.375
2010-09-13,1450.0,9.1,3.0,1035.375
2010-09-14,1450.0,9.1,3.0,1035.375
2010-09-15,1450.0,9.1,3.0,1035.375
2010-09-16,1460.0,9.1,3.0,1035.375
2010-09-17,1460.0,9.1,3.0,1035.375
2010-09-18,1470.0,9.04,3.0,1035.375
2010-09-19,1470.0,9.04,3.0,1035.375
2010-09-20,1470.0,9.04,3.0,1035.375
2010-09-21,1470.0,9.03,3.0,1035.375
2010-09-22,1470.0,9.03,3.0,1035.375
2010-09-23,1470.0,9.03,3.0,1035.375
2010-09-24,1470.0,9.03,3.0,1035.375
2010-09-25,1470.0,8.89,3.0,1035.375
2010-09-26,1470.0,8.89,3.0,1035.375
2010-09-27,1470.0,8.89,3.0,1035.375
2010-09-28,1470.0,8.85,2.8,1035.375
2010-09-29,1470.0,8.8,2.8,1035.375
2010-09-30,1470.0,8.75,2.8,1035.375
2010-10-01,1470.0,8.75,2.8,1001.25
2010-10-02,1460.0,8.62,2.9,1001.25
2010-10-03,1460.0,8.62,2.9,1001.25
2010-10-04,1460.0,8.62,2.9,1001.25
2010-10-05,1460.0,8.5,2.9,1001.25
2010-10-06,1440.0,8.5,2.9,1001.25
2010-10-07,1420.0,8.5,2.9,1001.25
2010-10-08,1410.0,8.5,2.9,1001.25
2010-10-09,1410.0,8.68,2.85,1001.25
2010-10-10,1410.0,8.68,2.85,1001.25
2010-10-11,1410.0,8.68,2.85,1001.25
2010-10-12,1410.0,8.87,2.85,1001.25
2010-10-13,1410.0,8.95,2.85,1001.25
2010-10-14,1440.0,9.08,2.85,1001.25
2010-10-15,1440.0,9.18,2.85,1001.25
2010-10-16,1440.0,9.24,2.85,1001.25
2010-10-17,1440.0,9.24,2.85,1001.25
2010-10-18,1440.0,9.24,2.85,1001.25
2010-10-19,1440.0,9.24,2.9,1001.25
2010-10-20,1440.0,9.24,2.9,1001.25
2010-10-21,1440.0,9.24,2.9,1001.25
2010-10-22,1440.0,9.24,2.9,1001.25
2010-10-23,1440.0,9.24,2.9,1001.25
2010-10-24,1440.0,9.24,2.9,1001.25
2010-10-25,1440.0,9.24,2.9,1001.25
2010-10-26,1440.0,9.24,2.9,1001.25
2010-10-27,1440.0,9.24,2.9,1001.25
2010-10-28,1460.0,9.24,2.9,1001.25
2010-10-29,1460.0,9.24,2.9,1001.25
2010-10-30,1460.0,9.24,2.7,1001.25
2010-10-31,1460.0,9.24,2.7,1001.25
2010-11-01,1460.0,9.24,2.7,967.125
2010-11-02,1480.0,9.16,2.7,967.125
2010-11-03,1490.0,9.14,2.7,967.125
2010-11-04,1490.0,9.12,2.7,967.125
2010-11-05,1540.0,9.09,2.7,967.125
2010-11-06,1540.0,9.06,2.9,967.125
2010-11-07,1540.0,9.06,2.9,967.125
2010-11-08,1540.0,9.06,2.9,967.125
2010-11-09,1540.0,9.04,2.9,967.125
2010-11-10,1540.0,9.04,2.9,967.125
2010-11-11,1520.0,9.04,2.9,967.125
2010-11-12,1540.0,9.04,2.9,967.125
2010-11-13,1550.0,8.92,3.1,967.125
2010-11-14,1550.0,8.92,3.1,967.125
2010-11-15,1550.0,8.92,3.1,967.125
2010-11-16,1570.0,8.89,3.1,967.125
2010-11-17,1600.0,8.89,3.1,967.125
2010-11-18,1600.0,8.85,3.1,967.125
2010-11-19,1650.0,8.85,3.1,967.125
2010-11-20,1640.0,8.85,3.3,967.125
2010-11-21,1640.0,8.85,3.3,967.125
2010-11-22,1640.0,8.85,3.3,967.125
2010-11-23,1630.0,8.85,3.3,967.125
2010-11-24,1600.0,8.94,3.3,967.125
2010-11-25,1600.0,9.02,3.3,967.125
2010-11-26,1600.0,9.07,3.3,967.125
2010-11-27,1650.0,9.17,3.35,967.125
2010-11-28,1650.0,9.17,3.35,967.125
2010-11-29,1650.0,9.17,3.35,967.125
2010-11-30,1650.0,9.17,3.35,967.125
2010-12-01,1650.0,9.17,3.35,933.0
2010-12-02,1640.0,9.17,3.35,933.0
2010-12-03,1640.0,9.17,3.35,933.0
2010-12-04,1640.0,9.17,3.35,933.0
2010-12-05,1640.0,9.17,3.35,933.0
2010-12-06,1640.0,9.17,3.35,933.0
2010-12-07,1640.0,9.17,3.35,933.0
2010-12-08,1630.0,9.17,3.35,933.0
2010-12-09,1630.0,9.17,3.35,933.0
2010-12-10,1630.0,9.0,3.35,933.0
2010-12-11,1630.0,9.0,3.35,933.0
2010-12-12,1630.0,9.0,3.35,933.0
2010-12-13,1630.0,9.0,3.35,933.0
2010-12-14,1630.0,8.94,3.05,933.0
2010-12-15,1630.0,8.94,3.05,933.0
2010-12-16,1630.0,8.9,3.05,933.0
2010-12-17,1630.0,8.9,3.05,933.0
2010-12-18,1630.0,8.9,3.05,933.0
2010-12-19,1630.0,8.9,3.05,933.0
2010-12-20,1630.0,8.9,3.05,933.0
2010-12-21,1630.0,8.85,3.05,933.0
2010-12-22,1620.0,8.85,3.05,933.0
2010-12-23,1590.0,8.85,3.05,933.0
2010-12-24,1590.0,8.85,3.05,933.0
2010-12-25,1580.0,8.85,3.05,933.0
2010-12-26,1580.0,8.85,3.05,933.0
2010-12-27,1580.0,8.85,3.05,933.0
2010-12-28,1570.0,8.85,3.05,933.0
2010-12-29,1570.0,8.85,3.05,933.0
2010-12-30,1570.0,8.85,3.05,933.0
2010-12-31,1570.0,8.91,3.25,933.0
2011-01-01,1570.0,8.91,3.25,959.0
2011-01-02,1570.0,8.91,3.25,959.0
2011-01-03,1570.0,8.91,3.25,959.0
2011-01-04,1570.0,8.91,3.25,959.0
2011-01-05,1570.0,8.91,3.25,959.0
2011-01-06,1550.0,8.91,3.25,959.0
2011-01-07,1550.0,9.1,3.25,959.0
2011-01-08,1550.0,9.1,3.05,959.0
2011-01-09,1550.0,9.1,3.05,959.0
2011-01-10,1550.0,9.1,3.05,959.0
2011-01-11,1550.0,9.1,3.05,959.0
2011-01-12,1560.0,9.13,3.05,959.0
2011-01-13,1560.0,9.2,3.05,959.0
2011-01-14,1570.0,9.25,3.05,959.0
2011-01-15,1590.0,9.25,3.05,959.0
2011-01-16,1590.0,9.25,3.05,959.0
2011-01-17,1590.0,9.25,3.05,959.0
2011-01-18,1590.0,9.25,3.05,959.0
2011-01-19,1590.0,9.25,3.05,959.0
2011-01-20,1590.0,9.25,3.05,959.0
2011-01-21,1590.0,9.25,3.05,959.0
2011-01-22,1590.0,9.25,3.05,959.0
2011-01-23,1590.0,9.25,3.05,959.0
2011-01-24,1590.0,9.25,3.05,959.0
2011-01-25,1590.0,9.25,3.05,959.0
2011-01-26,1590.0,9.25,3.05,959.0
2011-01-27,1600.0,9.25,3.05,959.0
2011-01-28,1600.0,9.25,3.05,959.0
2011-01-29,1600.0,9.25,3.05,959.0
2011-01-30,1600.0,9.25,3.05,959.0
2011-01-31,1600.0,9.25,3.05,959.0
2011-02-01,1600.0,9.25,3.2,972.0
2011-02-02,1640.0,9.25,3.2,972.0
2011-02-03,1640.0,9.25,3.2,972.0
2011-02-04,1640.0,9.25,3.2,972.0
2011-02-05,1650.0,9.25,3.35,972.0
2011-02-06,1650.0,9.25,3.35,972.0
2011-02-07,1650.0,9.25,3.35,972.0
2011-02-08,1650.0,9.25,3.35,972.0
2011-02-09,1650.0,9.25,3.35,972.0
2011-02-10,1650.0,9.42,3.35,972.0
2011-02-11,1650.0,9.42,3.35,972.0
2011-02-12,1640.0,9.42,3.35,972.0
2011-02-13,1640.0,9.42,3.35,972.0
2011-02-14,1640.0,9.42,3.35,972.0
2011-02-15,1630.0,9.42,3.35,972.0
2011-02-16,1610.0,9.42,3.35,972.0
2011-02-17,1600.0,9.42,3.35,972.0
2011-02-18,1580.0,9.42,2.95,972.0
2011-02-19,1580.0,9.42,2.95,972.0
2011-02-20,1580.0,9.42,2.95,972.0
2011-02-21,1580.0,9.42,2.95,972.0
2011-02-22,1580.0,9.42,2.95,972.0
2011-02-23,1580.0,9.42,2.95,972.0
2011-02-24,1580.0,9.42,2.95,972.0
2011-02-25,1570.0,9.42,2.95,972.0
2011-02-26,1540.0,9.35,2.95,972.0
2011-02-27,1540.0,9.35,2.95,972.0
2011-02-28,1540.0,9.35,2.95,972.0
2011-03-01,1490.0,9.35,3.15,995.0
2011-03-02,1490.0,9.35,3.15,995.0
2011-03-03,1490.0,9.35,3.15,995.0
2011-03-04,1490.0,9.35,3.15,995.0
2011-03-05,1510.0,9.5,3.15,995.0
2011-03-06,1510.0,9.5,3.15,995.0
2011-03-07,1510.0,9.5,3.15,995.0
2011-03-08,1510.0,9.55,3.15,995.0
2011-03-09,1510.0,9.6,3.15,995.0
2011-03-10,1500.0,9.65,3.15,995.0
2011-03-11,1500.0,9.7,3.15,995.0
2011-03-12,1490.0,9.7,3.15,995.0
2011-03-13,1490.0,9.7,3.15,995.0
2011-03-14,1490.0,9.7,3.15,995.0
2011-03-15,1490.0,9.7,3.15,995.0
2011-03-16,1480.0,9.7,3.15,995.0
2011-03-17,1470.0,9.7,3.15,995.0
2011-03-18,1480.0,9.75,3.25,995.0
2011-03-19,1480.0,9.75,3.25,995.0
2011-03-20,1480.0,9.75,3.25,995.0
2011-03-21,1480.0,9.75,3.25,995.0
2011-03-22,1480.0,9.75,3.25,995.0
2011-03-23,1470.0,9.8,3.25,995.0
2011-03-24,1450.0,9.9,3.25,995.0
2011-03-25,1420.0,10.0,3.25,995.0
2011-03-26,1410.0,10.13,3.2,995.0
2011-03-27,1410.0,10.13,3.2,995.0
2011-03-28,1410.0,10.13,3.2,995.0
2011-03-29,1410.0,10.13,3.2,995.0
2011-03-30,1430.0,10.13,3.2,995.0
2011-03-31,1440.0,10.18,3.15,995.0
2011-04-01,1440.0,10.18,3.15,1090.0
2011-04-02,1440.0,10.18,3.15,1090.0
2011-04-03,1440.0,10.18,3.15,1090.0
2011-04-04,1440.0,10.18,3.15,1090.0
2011-04-05,1440.0,10.18,3.15,1090.0
2011-04-06,1440.0,10.18,3.15,1090.0
2011-04-07,1440.0,10.18,3.15,1090.0
2011-04-08,1440.0,10.18,3.15,1090.0
2011-04-09,1450.0,10.18,3.1,1090.0
2011-04-10,1450.0,10.18,3.1,1090.0
2011-04-11,1450.0,10.18,3.1,1090.0
2011-04-12,1450.0,10.18,3.1,1090.0
2011-04-13,1450.0,10.18,3.1,1090.0
2011-04-14,1450.0,10.18,3.1,1090.0
2011-04-15,1450.0,10.18,3.1,1090.0
2011-04-16,1450.0,10.18,3.1,1090.0
2011-04-17,1450.0,10.18,3.1,1090.0
2011-04-18,1450.0,10.18,3.1,1090.0
2011-04-19,1450.0,10.18,3.1,1090.0
2011-04-20,1450.0,10.23,3.1,1090.0
2011-04-21,1450.0,10.23,3.1,1090.0
2011-04-22,1450.0,10.23,3.1,1090.0
2011-04-23,1450.0,10.23,3.0,1090.0
2011-04-24,1450.0,10.23,3.0,1090.0
2011-04-25,1450.0,10.23,3.0,1090.0
2011-04-26,1450.0,10.23,3.0,1090.0
2011-04-27,1450.0,10.23,3.0,1090.0
2011-04-28,1450.0,10.23,3.0,1090.0
2011-04-29,1450.0,10.23,3.0,1090.0
2011-04-30,1450.0,10.23,3.0,1090.0
2011-05-01,1450.0,10.23,3.0,1104.0
2011-05-02,1450.0,10.23,3.0,1104.0
2011-05-03,1450.0,10.23,3.0,1104.0
2011-05-04,1450.0,10.2,3.0,1104.0
2011-05-05,1450.0,10.2,3.0,1104.0
2011-05-06,1450.0,10.2,3.0,1104.0
2011-05-07,1450.0,10.2,3.0,1104.0
2011-05-08,1450.0,10.2,3.0,1104.0
2011-05-09,1450.0,10.2,3.0,1104.0
2011-05-10,1450.0,10.2,3.0,1104.0
2011-05-11,1450.0,10.2,3.0,1104.0
2011-05-12,1450.0,10.2,3.0,1104.0
2011-05-13,1450.0,10.15,2.8,1104.0
2011-05-14,1450.0,10.15,2.8,1104.0
2011-05-15,1450.0,10.15,2.8,1104.0
2011-05-16,1450.0,10.15,2.8,1104.0
2011-05-17,1450.0,10.15,2.8,1104.0
2011-05-18,1450.0,10.15,2.8,1104.0
2011-05-19,1450.0,10.1,2.8,1104.0
2011-05-20,1450.0,10.1,2.8,1104.0
2011-05-21,1450.0,10.1,2.75,1104.0
2011-05-22,1450.0,10.1,2.75,1104.0
2011-05-23,1450.0,10.1,2.75,1104.0
2011-05-24,1450.0,10.1,2.75,1104.0
2011-05-25,1450.0,10.0,2.75,1104.0
2011-05-26,1450.0,9.8,2.75,1104.0
2011-05-27,1450.0,9.8,2.75,1104.0
2011-05-28,1460.0,9.7,2.65,1104.0
2011-05-29,1460.0,9.7,2.65,1104.0
2011-05-30,1460.0,9.7,2.65,1104.0
2011-05-31,1460.0,9.6,2.65,1104.0
2011-06-01,1490.0,9.6,2.65,1091.6666666666667
2011-06-02,1490.0,9.5,2.65,1091.6666666666667
2011-06-03,1490.0,9.4,2.65,1091.6666666666667
2011-06-04,1490.0,9.3,2.65,1091.6666666666667
2011-06-05,1490.0,9.3,2.65,1091.6666666666667
2011-06-06,1490.0,9.3,2.65,1091.6666666666667
2011-06-07,1490.0,9.3,2.65,1091.6666666666667
2011-06-08,1500.0,9.35,2.65,1091.6666666666667
2011-06-09,1550.0,9.4,2.65,1091.6666666666667
2011-06-10,1550.0,9.5,2.65,1091.6666666666667
2011-06-11,1550.0,9.5,2.65,1091.6666666666667
2011-06-12,1550.0,9.5,2.65,1091.6666666666667
2011-06-13,1550.0,9.5,2.65,1091.6666666666667
2011-06-14,1570.0,9.5,2.65,1091.6666666666667
2011-06-15,1590.0,9.5,2.65,1091.6666666666667
2011-06-16,1640.0,9.5,2.65,1091.6666666666667
2011-06-17,1640.0,9.5,2.65,1091.6666666666667
2011-06-18,1640.0,9.5,2.65,1091.6666666666667
2011-06-19,1640.0,9.5,2.65,1091.6666666666667
2011-06-20,1640.0,9.5,2.65,1091.6666666666667
2011-06-21,1640.0,9.5,2.5,1091.6666666666667
2011-06-22,1620.0,9.5,2.5,1091.6666666666667
2011-06-23,1620.0,9.5,2.5,1091.6666666666667
2011-06-24,1620.0,9.5,2.5,1091.6666666666667
2011-06-25,1570.0,9.4,2.5,1091.6666666666667
2011-06-26,1570.0,9.4,2.5,1091.6666666666667
2011-06-27,1570.0,9.4,2.5,1091.6666666666667
2011-06-28,1570.0,9.25,2.5,1091.6666666666667
2011-06-29,1570.0,9.25,2.5,1091.6666666666667
2011-06-30,1570.0,9.25,2.5,1091.6666666666667
2011-07-01,1570.0,9.25,2.5,1079.3333333333333
2011-07-02,1570.0,9.0,2.5,1079.3333333333333
2011-07-03,1570.0,9.0,2.5,1079.3333333333333
2011-07-04,1570.0,9.0,2.5,1079.3333333333333
2011-07-05,1590.0,9.0,2.5,1079.3333333333333
2011-07-06,1600.0,9.0,2.5,1079.3333333333333
2011-07-07,1650.0,9.0,2.5,1079.3333333333333
2011-07-08,1690.0,8.9,2.5,1079.3333333333333
2011-07-09,1690.0,8.85,2.5,1079.3333333333333
2011-07-10,1690.0,8.85,2.5,1079.3333333333333
2011-07-11,1690.0,8.85,2.5,1079.3333333333333
2011-07-12,1690.0,8.7,2.5,1079.3333333333333
2011-07-13,1650.0,8.6,2.5,1079.3333333333333
2011-07-14,1620.0,8.6,2.5,1079.3333333333333
2011-07-15,1560.0,8.6,2.5,1079.3333333333333
2011-07-16,1560.0,8.6,2.5,1079.3333333333333
2011-07-17,1560.0,8.6,2.5,1079.3333333333333
2011-07-18,1560.0,8.6,2.5,1079.3333333333333
2011-07-19,1560.0,8.6,2.5,1079.3333333333333
2011-07-20,1640.0,8.5,2.5,1079.3333333333333
2011-07-21,1640.0,8.5,2.5,1079.3333333333333
2011-07-22,1640.0,8.5,2.45,1079.3333333333333
2011-07-23,1620.0,8.5,2.45,1079.3333333333333
2011-07-24,1620.0,8.5,2.45,1079.3333333333333
2011-07-25,1620.0,8.5,2.45,1079.3333333333333
2011-07-26,1620.0,8.5,2.45,1079.3333333333333
2011-07-27,1610.0,8.5,2.45,1079.3333333333333
2011-07-28,1610.0,8.5,2.45,1079.3333333333333
2011-07-29,1610.0,8.5,2.45,1079.3333333333333
2011-07-30,1610.0,8.85,2.4,1079.3333333333333
2011-07-31,1610.0,8.85,2.4,1079.3333333333333
2011-08-01,1610.0,8.85,2.4,1067.0
2011-08-02,1640.0,8.85,2.4,1067.0
2011-08-03,1630.0,8.95,2.4,1067.0
2011-08-04,1630.0,9.0,2.4,1067.0
2011-08-05,1630.0,9.0,2.4,1067.0
2011-08-06,1640.0,8.95,2.4,1067.0
2011-08-07,1640.0,8.95,2.4,1067.0
2011-08-08,1640.0,8.95,2.4,1067.0
2011-08-09,1630.0,8.95,2.4,1067.0
2011-08-10,1640.0,8.95,2.4,1067.0
2011-08-11,1640.0,8.95,2.4,1067.0
2011-08-12,1670.0,8.95,2.3,1067.0
2011-08-13,1670.0,8.95,2.3,1067.0
2011-08-14,1670.0,8.95,2.3,1067.0
2011-08-15,1670.0,8.95,2.3,1067.0
2011-08-16,1690.0,8.95,2.3,1067.0
2011-08-17,1750.0,8.95,2.3,1067.0
2011-08-18,1750.0,8.95,2.3,1067.0
2011-08-19,1790.0,8.95,2.3,1067.0
2011-08-20,1790.0,8.95,2.3,1067.0
2011-08-21,1790.0,8.95,2.3,1067.0
2011-08-22,1790.0,8.95,2.3,1067.0
2011-08-23,1750.0,8.95,2.3,1067.0
2011-08-24,1750.0,8.95,2.3,1067.0
2011-08-25,1710.0,8.95,2.3,1067.0
2011-08-26,1700.0,8.95,2.3,1067.0
2011-08-27,1700.0,8.95,2.25,1067.0
2011-08-28,1700.0,8.95,2.25,1067.0
2011-08-29,1700.0,8.95,2.25,1067.0
2011-08-30,1700.0,8.95,2.25,1067.0
2011-08-31,1700.0,8.95,2.2,1067.0
2011-09-01,1750.0,8.95,2.2,1054.6666666666667
2011-09-02,1770.0,8.95,2.2,1054.6666666666667
2011-09-03,1830.0,8.95,2.2,1054.6666666666667
2011-09-04,1830.0,8.95,2.2,1054.6666666666667
2011-09-05,1830.0,8.95,2.2,1054.6666666666667
2011-09-06,1850.0,8.95,2.2,1054.6666666666667
2011-09-07,1850.0,8.95,2.2,1054.6666666666667
2011-09-08,1820.0,8.95,2.2,1054.6666666666667
2011-09-09,1800.0,8.95,2.2,1054.6666666666667
2011-09-10,1730.0,8.95,2.2,1054.6666666666667
2011-09-11,1730.0,8.95,2.2,1054.6666666666667
2011-09-12,1730.0,8.95,2.2,1054.6666666666667
2011-09-13,1730.0,8.95,2.2,1054.6666666666667
2011-09-14,1720.0,8.95,2.2,1054.6666666666667
2011-09-15,1720.0,8.95,2.2,1054.6666666666667
2011-09-16,1720.0,9.0,2.2,1054.6666666666667
2011-09-17,1750.0,9.0,2.2,1054.6666666666667
2011-09-18,1750.0,9.0,2.2,1054.6666666666667
2011-09-19,1750.0,9.0,2.2,1054.6666666666667
2011-09-20,1750.0,9.0,2.2,1054.6666666666667
2011-09-21,1850.0,9.0,2.2,1054.6666666666667
2011-09-22,1850.0,9.0,2.2,1054.6666666666667
2011-09-23,1910.0,9.0,2.15,1054.6666666666667
2011-09-24,1900.0,9.0,2.15,1054.6666666666667
2011-09-25,1900.0,9.0,2.15,1054.6666666666667
2011-09-26,1900.0,9.0,2.15,1054.6666666666667
2011-09-27,1900.0,8.95,2.15,1054.6666666666667
2011-09-28,1900.0,8.95,2.15,1054.6666666666667
2011-09-29,1900.0,9.05,2.15,1054.6666666666667
2011-09-30,1870.0,9.05,2.15,1054.6666666666667
2011-10-01,1830.0,9.05,2.15,1042.3333333333333
2011-10-02,1830.0,9.05,2.15,1042.3333333333333
2011-10-03,1830.0,9.05,2.15,1042.3333333333333
2011-10-04,1850.0,8.95,2.15,1042.3333333333333
2011-10-05,1870.0,8.95,2.15,1042.3333333333333
2011-10-06,1870.0,8.95,2.15,1042.3333333333333
2011-10-07,1870.0,8.95,2.15,1042.3333333333333
2011-10-08,1870.0,9.0,2.15,1042.3333333333333
2011-10-09,1870.0,9.0,2.15,1042.3333333333333
2011-10-10,1870.0,9.0,2.15,1042.3333333333333
2011-10-11,1870.0,9.05,2.15,1042.3333333333333
2011-10-12,1870.0,9.1,2.15,1042.3333333333333
2011-10-13,1870.0,9.15,2.15,1042.3333333333333
2011-10-14,1870.0,9.2,2.1,1042.3333333333333
2011-10-15,1860.0,9.2,2.1,1042.3333333333333
2011-10-16,1860.0,9.2,2.1,1042.3333333333333
2011-10-17,1860.0,9.2,2.1,1042.3333333333333
2011-10-18,1860.0,9.2,2.25,1042.3333333333333
2011-10-19,1860.0,9.2,2.25,1042.3333333333333
2011-10-20,1860.0,9.2,2.25,1042.3333333333333
2011-10-21,1860.0,9.2,2.25,1042.3333333333333
2011-10-22,1860.0,9.2,2.25,1042.3333333333333
2011-10-23,1860.0,9.2,2.25,1042.3333333333333
2011-10-24,1860.0,9.2,2.25,1042.3333333333333
2011-10-25,1860.0,9.2,2.25,1042.3333333333333
2011-10-26,1860.0,9.2,2.25,1042.3333333333333
2011-10-27,1870.0,9.2,2.25,1042.3333333333333
2011-10-28,1870.0,9.2,2.25,1042.3333333333333
2011-10-29,1870.0,9.2,2.25,1042.3333333333333
2011-10-30,1870.0,9.2,2.25,1042.3333333333333
2011-10-31,1870.0,9.2,2.25,1042.3333333333333
2011-11-01,1870.0,9.2,2.25,1030.0
2011-11-02,1870.0,9.2,2.25,1030.0
2011-11-03,1870.0,9.3,2.3,1030.0
2011-11-04,1870.0,9.35,2.3,1030.0
2011-11-05,1890.0,9.35,2.35,1030.0
2011-11-06,1890.0,9.35,2.35,1030.0
2011-11-07,1890.0,9.35,2.35,1030.0
2011-11-08,1890.0,9.5,2.45,1030.0
2011-11-09,1890.0,9.5,2.45,1030.0
2011-11-10,1890.0,9.5,2.65,1030.0
2011-11-11,1890.0,9.65,2.65,1030.0
2011-11-12,1900.0,9.7,2.65,1030.0
2011-11-13,1900.0,9.7,2.65,1030.0
2011-11-14,1900.0,9.7,2.65,1030.0
2011-11-15,1910.0,9.7,2.65,1030.0
2011-11-16,1930.0,9.7,2.65,1030.0
2011-11-17,1940.0,9.7,2.7,1030.0
2011-11-18,1940.0,9.7,2.7,1030.0
2011-11-19,1940.0,9.7,2.75,1030.0
2011-11-20,1940.0,9.7,2.75,1030.0
2011-11-21,1940.0,9.7,2.75,1030.0
2011-11-22,1940.0,9.7,2.8,1030.0
2011-11-23,1940.0,9.7,2.8,1030.0
2011-11-24,1940.0,9.7,2.8,1030.0
2011-11-25,1930.0,9.7,2.8,1030.0
2011-11-26,1930.0,9.7,2.8,1030.0
2011-11-27,1930.0,9.7,2.8,1030.0
2011-11-28,1930.0,9.7,2.8,1030.0
2011-11-29,1920.0,9.7,2.8,1030.0
2011-11-30,1910.0,9.7,2.8,1030.0
2011-12-01,1900.0,9.7,2.8,1026.0
2011-12-02,1900.0,9.8,2.8,1026.0
2011-12-03,1900.0,9.8,2.8,1026.0
2011-12-04,1900.0,9.8,2.8,1026.0
2011-12-05,1900.0,9.8,2.8,1026.0
2011-12-06,1900.0,9.8,2.8,1026.0
2011-12-07,1890.0,9.8,2.7,1026.0
2011-12-08,1850.0,9.8,2.7,1026.0
2011-12-09,1850.0,9.8,2.65,1026.0
2011-12-10,1820.0,9.8,2.65,1026.0
2011-12-11,1820.0,9.8,2.65,1026.0
2011-12-12,1820.0,9.8,2.65,1026.0
2011-12-13,1820.0,9.8,2.65,1026.0
2011-12-14,1820.0,9.8,2.65,1026.0
2011-12-15,1820.0,9.8,2.6,1026.0
2011-12-16,1820.0,9.75,2.6,1026.0
2011-12-17,1770.0,9.75,2.6,1026.0
2011-12-18,1770.0,9.75,2.6,1026.0
2011-12-19,1770.0,9.75,2.6,1026.0
2011-12-20,1750.0,9.7,2.45,1026.0
2011-12-21,1750.0,9.7,2.45,1026.0
2011-12-22,1750.0,9.7,2.45,1026.0
2011-12-23,1750.0,9.7,2.45,1026.0
2011-12-24,1760.0,9.7,2.3,1026.0
2011-12-25,1760.0,9.7,2.3,1026.0
2011-12-26,1760.0,9.7,2.3,1026.0
2011-12-27,1760.0,9.7,2.3,1026.0
2011-12-28,1760.0,9.7,2.3,1026.0
2011-12-29,1760.0,9.7,2.3,1026.0
2011-12-30,1760.0,9.7,2.3,1026.0
2011-12-31,1760.0,9.7,2.3,1026.0
2012-01-01,1760.0,9.7,2.3,1040.0
2012-01-02,1760.0,9.7,2.3,1040.0
2012-01-03,1760.0,9.7,2.3,1040.0
2012-01-04,1760.0,9.7,2.3,1040.0
2012-01-05,1760.0,9.7,2.3,1040.0
2012-01-06,1760.0,9.7,2.3,1040.0
2012-01-07,1760.0,9.7,2.3,1040.0
2012-01-08,1760.0,9.7,2.3,1040.0
2012-01-09,1760.0,9.7,2.3,1040.0
2012-01-10,1660.0,9.8,2.3,1040.0
2012-01-11,1640.0,9.9,2.3,1040.0
2012-01-12,1640.0,9.9,2.3,1040.0
2012-01-13,1660.0,9.95,2.3,1040.0
2012-01-14,1660.0,9.95,2.3,1040.0
2012-01-15,1660.0,9.95,2.3,1040.0
2012-01-16,1660.0,9.95,2.3,1040.0
2012-01-17,1660.0,9.95,2.2,1040.0
2012-01-18,1660.0,9.95,2.2,1040.0
2012-01-19,1680.0,9.95,2.2,1040.0
2012-01-20,1690.0,10.0,2.2,1040.0
2012-01-21,1690.0,10.0,2.2,1040.0
2012-01-22,1690.0,10.0,2.2,1040.0
2012-01-23,1690.0,10.0,2.2,1040.0
2012-01-24,1690.0,10.0,2.2,1040.0
2012-01-25,1690.0,10.0,2.2,1040.0
